"comment","title","text_number","topic","year","month","yyyy","mm"
"요번에 와캠 정회원했어요
5개체험중 젤괜찮더라구요😊","이제 초등학교 들어가는 아이 패드학습 하려고 하는데요~","5508621","초등 밀크티","2022","01","2022","01"
"저희애는 5세부터해서 지금 6세에요ㅎ 5세정도면 괜찮은거 같아요~","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"혹시 웅진 쿠* 관심있으심 댓주셔요 무료체험이나 지인추천 혜택 설명드릴게요ㅎ","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"첫째는 6살이고 둘째는 5살부터 두아이다 학습에 관심보일 때 했어요. ㅇㅋ로 쭉해오고 있고 매일 패드랑 지면하면서 많이 늘고요 기초학습체계도 잡히니 좋아요^^","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"저는5세부터 무료체험하구 윙♡해요 올해 7살 지금도 재미있게 하면서 자연스레 학습습관도 생ㄱㅣ고있어요ㅋㅋ","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"둘째 5세요 첫째는 돌쯤했어요ㅎㅎㅎ","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"저희아이는 밀ㅋㅌ로 5살때부터 했는데 확실히 어릴때부터 해주는게 자기주도학습하기좋더라구요!ㅎㅎ","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"5세땐 엄마표로 놀아주며 다양하게 체험 시켜주고 공부는 6세부터 지면 학습지로 시작했어요~","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"전 막내 5세에 윙ㅋ시작했어요.
아이한테 패드를 들려주는 것때문에 고민 오래하다가 그래도 패드로 하는 수업이 짧아서 시작했는데 지면학습지 같이 풀리면서 하니 잘 느는거 같아요","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"학습지와 학습지에 있는 동화책 같이 윙ㅋ 한글
수업하며 같이 하고 영어 듣기 그 나이때 시작했어요","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"저희아이도 5세부터 ㅇㅋ시작했는데 패드보면서 놀이처럼 생각해서 그런지 재미있게 잘보더라구요~ㅎ","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"유치원 보내고 난 후에 부족한 부분을 채워주는식은 어떨까요","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"주변에 4세부터 많이 시작했어요.","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"4세나 5세부터는 놀이식으로 많이 해주긴 하더라고요 저도 윙ㅋ로 놀이식 홈스쿨 해주는데
지면까지 활용하기 좋아서 꾸준히 해주네용","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"5세 쿠키 괜찮더라구요 ~~","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"6세말에시작했어요 한글에관심갖거나 떼줘야겠다하실때하세요ㅎ 그전엔 엄마가해줘도 충분한것같아요ㅎ","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"아이가 관심가질때 시작하시면 되세요~저희는 ㅇㅋ하는데 집중도 잘하고 재미있게 잘해요~","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"36개월부터했어요~~","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"공부 목적은 아니고 아이 유튜브대신 보여주면 좋을 것 같아서 5살부터 밀크티아이 시켰어요~ 패드 많아서 무료체험 다 해보고 괜찮은 거 선택하시는 게 좋을 것 같아요!","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"만약에 밀크티 하게되시면 추천인쓰면 상품권받을 수 있어서 챗 주시면 아이디 드릴게요!","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"학습은 어릴때 부터 가볍게 접근을 빨리 하시는게 좋아요
어릴 수록 습관 잡기가 좋거든요
막상 해야 할 때 하시면 고집 생겨 엄마가 더 힘들어요
재미 있으면서도 결국 우리 아이 초등학교 가서 잘 적응 하기 위함이니 초등 교과서를 기반으로 대비하는 회사 교육 프로그램 으로 시작하시길 권해 드려요
빨간* 아이캔* al로 아이 맞춤 학습지 비교 해 보세요
관심있으시면 챗 주세요
제대로 된 검사로 준비 도와드려요","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"저는 7살부터 윙k로 해주었어요 학습지 한글 떼력 시작했는데 아이가 곧잘 따라와서 한글 잘 떼고 좋았어요","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"5살에 윙ㅋ 시작했어요 영어가 하고 싶다고 해서 덤으로 그냥 한글수학까지 같이 해서 하는데 아이가 좋아하고 재미있어해요 놀이학습 같아요","학습지 몇세부터하세요 ?","5504684","초등 밀크티","2022","01","2022","01"
"초3와캠해요 비상이문제집을만들던곳이라 구성이좋더라구요! 체험한번해보세요!","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"체험중이라고 본문내용 적었어요 😅","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"엘리하이가 고학년부터 좋다던데여.. 지금은 와캠하지만 3학년후로 시킨다면 저는 엘리하이여,.","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"엘리하이는 좀 지루한듯한 느낌이 크더라구요ㅠㅠ
키보드도 없어서 키보드있는게 편한거같아요 ㅎㅎ","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"저희두 와캠해요 예비초5
2년 홈런하다 갈아탓는데 와캠추천입니다!","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"와캠추천이 많으시네용.. ㅎㅎ","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"초등이면 밀크ㅌ괜찮아요ㅎㅎ 재밌는 수업 다양하고 교과연계 잘되어있어서 좋아요!","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"아이는 밀크티가 젤 이해도쉽고 좋다하더라구용 ㅎㅎ","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"별똥별ㅋ마자요ㅎㅎ 좋아해서 습관들여주기도 괜찮았어요~","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"예비초1인데 학원안다니고있구요 여태 아무것도안해줬었어요 근데 티비광고보고 관심가져해서해줘야하나 고민중이였는데 와캠 예비초1이하기에도괜찮을까요? 본문과 다른댓글이라 죄송해여","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"와캠이나 밀크티 좋아할거같아요
화면이 유아틱해요 ㅎㅎㅎ
체험해보세요 아이가 더 좋아하는게 있더라구요 ㅋ","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"별똥별ㅋ넴ㅎㅎ 감사해요^^","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"3학년 엘리하이좋더라구요 전 엘리하이선택했어요~~~","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"엘리하이 맘에들어했군요~~
뭐든 끈기있게 해줬음 좋겠네요 ㅎㅎ","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"밀크티ㅡ천재교육
와캠ㅡ비상
둘 다 교과서 만드는 곳이라 컨텐츠는 다 좋을거예요. 저는 저학년때 밀크티 체험했다가 미디어노출이 제한됐던 애들이라 남매가 서로하겠다고 싸우는통에 돌려보냈고요. 애들 좀 커서 와캠체험 이틀만에 바로 정회원등록했어요.
제가 추구하는 학습 방향성과 와캠이 일치해서요. 저는 비주얼씽킹을 활용한 학습을 가르쳐주고 싶었는데 와캠에 개뼈노트가 딱 제가 찾던 스타일이었어요. 오늘의 학습을 하고 문제풀고 배운거 비쥬얼씽킹형태로 노트정리해보고 정리한 노트를바탕으로 말로 설명한 것을 녹음해서 업로드👍 반복하면 습관이 되겠지요.🙏
요즘은 수학도 난이도별 문제 노출되도록 선택도 되고
메타인지 향상을 와캠의 방향성으로 잡은거 같아요.
옥스포드 출판사의 퓨쳐팩도 무료로 이용가능하고 학년별 교과서 수록도서 말뼈도서관에서 읽을 수 있어요.
언급하지 않은 다양한 컨텐즈가 더 많아요. 와캠만 잘 활용해도 대박이겠다 싶더라고요. (애들이 잘만 활용해준다면...😅)
체험중이신거 같으니 시간내서 와캠 메뉴들 하나하나 살펴보세요.^^","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"저도 와캠이요^^","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"저희는 밀ㅋㅌ해주고있는데 초등학생이 할때 유치하지않고 재미있는 편이라 아이가 너무 좋아해서 저는 밀ㅋㅌ추천해용","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"저도밀크티 추천합니다 아이의성향에따라 선생님이랑 학습조율할있어서좋아요 전하루6과목 합니다 영어/독서논술은. 매일 넣어달라고해서 매일하거있어요 넘 만족합니다","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"진짜어려운선택이요ㅠ 전 둘다하고있는데 장단점이 좀 뚜렷하긴해요ㅜ 아이가좋은거가 젤 난것 같아요
밀크티추천 starlight21c입니다
와이즈캠프 bonnie0904 예요~~","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"저희도 와캠이요.개뼈노트로 배운내용 복습이 잘되고 화상수업이 맘에 들어요.
재미있게 공부하면서 습관 길러지고 배경지식도 쌓고..여러모로 만족합니다","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"많은분들 상세한답변 감사합니다 😀","초3 밀크티,와캠","5504451","초등 밀크티","2022","01","2022","01"
"6살이면 윙크 해보심이..^^","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"6살 학원도 다니는데.. 학습지까진. 넘 많은거 아닐까요?","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"영어 유치원을 보내려고해서요 ㅠ","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"둘다 체험해보세요. 아이와 맞는게 중요해요~저희아이는 윙ㅋ하고 있는데 하원후 매일 꾸준히 잘하고 있어요. 기초학습다지기에 좋은것같아요","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"저는 윙크하는데 만족해요. 컨텐츠는 한글용사아이야 빼고 다 잠궈놓고 못보게했어요. 그래서 아이는 매일 일일학습하고 컨텐츠보고싶으면 한글용사아이야만봐요. 아이가 볼만한것만 빼고 잠금설정해주시면 될것같아요","6세 아이 밀ㅋ티랑 윙ㅋ..투표 좀 해주세요ㅠ","5547836","초등 밀크티","2022","02","2022","02"
"저는 여러개체험했는데 아이가 윙ㅋ선택했어요 패드로 일일학습하고 지면으로 제가봐주면서 공부하기수월해요 화상으로 선생님수업도 잘하고있네요","6세 아이 밀ㅋ티랑 윙ㅋ..투표 좀 해주세요ㅠ","5547836","초등 밀크티","2022","02","2022","02"
"저는 6세 윙ㅋ로 하고 있어오 아이도 재미있게 하고요 매일 기초학습으로 한영수 하면서 매달오는 지면으로 홈스쿨하면서 학습잡아주기 좋더라고요 패드에만 빠지디 않아서 좋아요 ㅎㅎ","6세 아이 밀ㅋ티랑 윙ㅋ..투표 좀 해주세요ㅠ","5547836","초등 밀크티","2022","02","2022","02"
"지금은 밀크*패드랑 연필영*에서 화상영어하고 있는데 초등전에는 윙*했었어요~윙*가 유아들이 흥미가지기 좋은듯요","6세 아이 밀ㅋ티랑 윙ㅋ..투표 좀 해주세요ㅠ","5547836","초등 밀크티","2022","02","2022","02"
"저도 지면학습지를 선호해서 윙ㅋ요ㅋㅋ 벌써 1년지나서 재계약했어요ㅋ","6세 아이 밀ㅋ티랑 윙ㅋ..투표 좀 해주세요ㅠ","5547836","초등 밀크티","2022","02","2022","02"
"취학전이면 저도wink가 좋은거 같아요~ 제가 선택한 이유도 지면이 있다는 것! 아이가 선택하기에 조작이 쉽고 놀이식 학습이라는 것~ 어렸을때 부터 공부한다는 느낌은 받게 하고 싶지 않았는데~ 아이가 즐겁게 학습할수 있도록 한것 같아 맘에 들었어요~
꾸준히 계속 하고 있구요~ 엄마가 옆에서 잘 잡아주고 있는데 싫다고 한날 없이 정말 잘하고 있어요~","6세 아이 밀ㅋ티랑 윙ㅋ..투표 좀 해주세요ㅠ","5547836","초등 밀크티","2022","02","2022","02"
"저는 윙ㅋ랑 웅ㅈ 스마트올 체험했었는데 윙ㅋ가 더 재밌다그래서 윙ㅋ해요
책은 그냥 주말에 복습겸 해요","6세 아이 밀ㅋ티랑 윙ㅋ..투표 좀 해주세요ㅠ","5547836","초등 밀크티","2022","02","2022","02"
"저희아이는 밀ㅋㅌ하는데 초등학생까지 쭉하기에는 유치하지않아서 밀ㅋㅌ가 더 좋더라구요!ㅎㅎ교과연계랑 지면학습지도좋고 컨텐츠가 재밌고 유익해서 좋았어요","6세 아이 밀ㅋ티랑 윙ㅋ..투표 좀 해주세요ㅠ","5547836","초등 밀크티","2022","02","2022","02"
"저희는 밀ㅋㅌ 꾸준히 시키고 있어요 윙ㅋ는 해보진 않았는데 제 주위는 밀ㅋ가 더 많이들
하시는 것 같긴하더라구요 아이한테 한번 물어보시고 진행해보세요~","6세 아이 밀ㅋ티랑 윙ㅋ..투표 좀 해주세요ㅠ","5547836","초등 밀크티","2022","02","2022","02"
"수업 다양하고 내용이 좋아서 밀*티가 맘에들었어요ㅎㅎ 주변도 보면 밀크 젤 많이 사용하는 것 같아요!!","6세 아이 밀ㅋ티랑 윙ㅋ..투표 좀 해주세요ㅠ","5547836","초등 밀크티","2022","02","2022","02"
"다 다를까요 비슷할거같아요ㅋ
저도 일주일전ㅇㅔ시작했는데 확실히 있긴있네요ㅋ","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"전 이번에 등록했는데 혜택이 이거였어요","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"계양두남매맘똑같아요
2월부터 함 10만 9천원이라고해서.
체험후 어제부터 했어요","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"장현진저도 어제 체험 후에 등록했네요^^","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"계양두남매맘초등이신거죠ㅡ? 밀크티아이는 아니라네용ㅜㅎㅎ","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"계양두남매맘선생님 지정되고 레벌 테스트?같은거보구 담주부터 레벨대로 수업진행된다는데...
솔직히 아이가 게임으로 생각해서...ㅜ
공부방다니다 코로나 무서워 선택한건데...ㅜ
걱정이되긴해요.","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"49갤딴지맘zZ저는 7살인데 초등으로 들어가더라고요^^","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"계양두남매맘저희도 7세요.ㅋ","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"장현진7세는 초등으로 들어가요^^","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"계양두남매맘죄송하지만 , 영사님 소개좀 부탁드려도 될까요?","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"혹시 어디서 하신건지 알수있을까요?
밀크티홈페이지에서 하신거예요?","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"나무열매전 친구가 하고있어서 친구추천 링크로 했어요~~친구추천으로해야 2월이벤트 상품권 10만원 받을수 있어요^^","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"계양두남매맘아 ~~감사합니다^^","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"나무열매링크 필요하시면 말씀하세요^^
영사님 번호로 전화해도 같은 혜택일꺼예요^^","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"전 홈쇼핑 보고 신청후 시작해서 영사님 혜택은 모르겠고 추천인 혜택은 있어요ㅎ
필요하시면 정보 드릴께요~","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"재계약 후 수업중인데
추천인 필요하시면 저도 살포시 손 들어요~~^^","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"추천인 필요하면 말씀주세요~저희딸4년째하고있어요~","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"저는2주전에초등학생
밀크티
22만원상품권혜택받고
40일무료혜택받았어요","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"저는 10상품권 라이브과학책5권
천재몰5만에 30일연장이요","밀크ㅌ 영사님 혜택이몬가욤?","5546484","초등 밀크티","2022","02","2022","02"
"저는 그냥 보내요. 마스크 잘쓰고 개인위생 신경쓸수 밖에 없죠. 천명대일때도 가정보육했는데, 이젠 끝이 안 보여요. 아이도 자라며 배워야 할 것들과 그 시기가 있다고 생각해요. 그걸 계속 놓치는게 아니다 싶어서 저는 보내기로 했습니다.","7살 유치원 꼭 보내야 되나요?","5545831","초등 밀크티","2022","02","2022","02"
"확진자가 다음달엔 20만명 이상 최다로 나올 수 있다하니 너무 걱정이 큽니다ㅜㅜ
방금 뉴스에도 유아들 코로나 확진 소식을 들으니 너무 걱정돼요ㅠㅠ
근데 어제 아이와 얘길 나눠보니 유치원에서 친구들과 같이 생활해보고 싶대서 일단 보내기로 했어요ㅠㅠ
점심만 집에서 먹이고 다시 보내는 방향으로 지내보려고요..
바닐라크림님 아이도, 제 아이도 무탈히 유치원 생활 잘 해나가길 바래봅니다!!!!
댓글도 감사합니다♡
오늘도 즐거운 하루 되시길 바라요🥰","7살 유치원 꼭 보내야 되나요?","5545831","초등 밀크티","2022","02","2022","02"
"저희도 안 지켜지고 있어요. ㅎㅎ 제 기준에 양이 좀 많게 잡기도 했는데... 첫째는 하려고 하는데 둘째는 안 하고 다 했다고 하기를 다반사여서 자기전에 꼭 혼내게 되요. 줄여줘도 마찬가지. 안 하려고 하는 애는 옆에 계속 앉아있어야 하는데 그게 어렵더라구요. ㅠㅠ","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"저흰 첫째,둘째 문제 푸는 속도가 너무 달라서 똑같이 내줘도 마치는 시간이 다르니 불만이 나오네요..ㅎㅎㅎ","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"저희아이도 혼자선 도저히 안되서 옆에 앉아있어요... 이거 다 하면 이거다 알려주고.. 자기주도 시키고 싶어요.. 이마저 안하면 안하니까 옆에 앉아서 참견하는데.. 정말 답답해요","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"디딤돌 기응으로 아이들 예습하고 있는데, 8주분 완성표가 앞에 있더라구요. 하루에 2장정도 인데, 매일 문제집 풀고 체크하니까 아이 성취감이 쭉쭉 올라가더라구요~
매일 알아서 그 표보고 몇쪽까지 해야겠다 하고 하더라구요. 그런 문제집 좋은거 같아요😍😍
5학년 되는 아이는 사회과학도 그런식으로 했어요!!","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"표가 있는데도 잘 안지켜지는건..왜일까요..ㅠㅠ ㅎㅎ","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"저두 원래 양으로 했다가 애가 할 수있을것 같은것도 모른다고 별표많이 쳐놔서 물어보니 빨리하고 놀고싶어서 그랬다고 해서 시간으로 해요 하루 수학 1시간반 국어 30분이요 대신 제가 옆에서 같이책읽어요 그러니 딴짓은 않하고 스톱워치두고 하고있어서 화장실갈때도 스톱워치 끄고 가더라구요 이렇게하니 어려운 문제들 생각해서 잘풀어요","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"ㅋㅋ 저희 둘째가 그래요.. 안그래도 문제푸는 속도도 느린데 문제 조금만 길거나 복잡하면 읽어보지도 않고 별표 치더라구요.. 시간으로 하는법도 괜찮네요..","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"스톱워치로 시간체크하는 방법 너무 좋네요.
우리 아이에게도 적응해봐야겠어요","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"아침먹으며 영어동요,동화듣기(주말포함)
오전에 연산.수학.독해.어휘.리딩.
단어쓰기해요.
오후에 홈런학습 하고요
개학하면 진도맞춰서 사회,과학 같이 풀어나가려구요.
평일은 이렇게 매일하고 토요일은 연산 어휘만하고 있어요.
공부가되든 안되든 학원도 안가니 1학년부터 매일 문제집은 풀게 했더니 이제 거부없이 풀긴해요.","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"엄마가 진짜 부지런해야 되는데.. 전 제가 공부시간 정해놓고 자꾸 못지켜요..ㅜㅜ","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"전 이런식으로 빼줘요 본인들이 하고 색칠하기요~ 넘 지쳐할때는 면제요일도 있어요ㅎㅎ","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"다들 부지런 하시네요~~~ 색칠하기 좋네요..확인도 되고..","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"토요일 빼고 모두 공부는 해요
전 시간표처럼 월화수목금일 과목만 넣어놨고
분량은 책마다 정해져있어서 알아서해요
이전에 습관들이면서 아이와 조절한게 루틴이 되었어요
하다가 좀 부족하다 싶은것 좀 쉬어도 되는것 중간중간 탄력있게 또 조절하고있고요
아침에 놀~~~~다가 11시부터 공부시작 문제집 먼저 끝낸후 밀크티하고 자기전 원서읽기로 하루 마무리해요","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"오전 7시기상
매일-영어책집중듣기 1시간 읽기 15분정도.구몬 끝나고 아침식사
월.수.금-수학(5-1최상위.5-2쎈) 빠작문학독해
화.목.토-브릭스리딩250 unit1개. 브릭스리스닝unit1개.문법(초등영문법).빠작비문학.
매일-스토리한국사2강.과학2강 인강
매일-인문.고전.과학.한국사.책 2권정독.ytn과학 유툽시청.넷플렉스 1시간반정도
학원은 실험과학 1가지 다녀요","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"저희애는 열시에서 열두시 사이에 일어나니 아침 공부는 턱도 없네요.
매일 하는건 국어 독해문제지,수학 최상위s랑 최상위연산, 영어는 화상과외 숙제 정도인데
이것도 많다고 투정이에요.","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"밀크티 한시간
영어숙제 한시간반
수학문제집 한시간반정도 해요
(교과 1장 연산 1장 심화 4문제)
국어 사회 과학은
학원 스케줄 적은날 주2회정도 문제집 풀어요
요일마다 일정이 정해져있어요
처음엔 하루 스케줄 적고 체크했는데 매일 반복되다보니
그냥 일주일 계획을 정해두고 해요","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"스케줄 쓰는게 귀찮아 잘 안되다보니 그냥 문제집 표지에 풀어야하는 요일과 풀어야하는 양을 적어놔요.
똑똑한하루 영어, 빅터연산 1장, 기적의 계산법 1장 매일
교과수학(똑똑한 하루 끝내고 우공비 푸는 중) 주 6일
똑똑한 하루 사회, 과학 각 주 3회씩
똑똑한 하루 독해, 어휘, 글쓰기 각 주 2회씩
하루에 1시간 반정도 공부하고 있고 아이 컨디션따라 조절은 하지만 매일 꾸준히 하는것을 목표로 하고 있어요.","공부 어떤식으로 시키는지 하루일과 궁금해요..","876471","초등 밀크티","2022","02","2022","02"
"수능 내신을 위한 영어는 대형 안가도되요.
동네내신학원으로 보내세요~","대형어학원 선택이 맞는건지 고민되요","875676","초등 밀크티","2022","02","2022","02"
"영어는 국어능력+ 단어량 같아요 단어암기관리만 잘된다면 초등은 동네 다녀도 될듯해요","대형어학원 선택이 맞는건지 고민되요","875676","초등 밀크티","2022","02","2022","02"
"수능을 위해 어학원 선택했어요. ㅈㅅ보내고 있는데 중등탑반은 고등 수능모고도 케어해주더라구요.","대형어학원 선택이 맞는건지 고민되요","875676","초등 밀크티","2022","02","2022","02"
"내신을 위해서는 대형 안가셔도 돼요 ~ 저희는 아직 화상영어만 하고 있는데 문법이랑 회화 다 잡아주셔서 아직은 하고 있어요 중학교 올라가면 동네학원 보내려고 해요 동네학원도 잘 잡아주더라구요","대형어학원 선택이 맞는건지 고민되요","875676","초등 밀크티","2022","02","2022","02"
"안녕하세요?혹시 화상영어 정보처좀 알수 있을까요?
미리 감사드립니다.","대형어학원 선택이 맞는건지 고민되요","875676","초등 밀크티","2022","02","2022","02"
"저는 만족하고 있어요~^^
선생님블로그 소개해 드려요~^^","7살 스마트올,윙크 체험중인데요","875622","초등 밀크티","2022","02","2022","02"
"체험중입니다~","7살 스마트올,윙크 체험중인데요","875622","초등 밀크티","2022","02","2022","02"
"초3 7세 튼튼대박~^^
재있게 보세요~^^
저는 교과수록도서가 좋더라구요~^^","7살 스마트올,윙크 체험중인데요","875622","초등 밀크티","2022","02","2022","02"
"아직은 지면으로 하는게 더 낫지않을까요..!!^^","7살 스마트올,윙크 체험중인데요","875622","초등 밀크티","2022","02","2022","02"
"지면은 집중을 오래 못해서요","7살 스마트올,윙크 체험중인데요","875622","초등 밀크티","2022","02","2022","02"
"초3 7세 튼튼대박학교가면 교과서가 지면인데 연습이 필요하지않을까요..?^^","7살 스마트올,윙크 체험중인데요","875622","초등 밀크티","2022","02","2022","02"
"초4 쏭쓰마미연습 물론 시키긴합니다~^^","7살 스마트올,윙크 체험중인데요","875622","초등 밀크티","2022","02","2022","02"
"전 109,000 원 안내를 받았는데, 89,000원은 다른건가요?","7살 스마트올,윙크 체험중인데요","875622","초등 밀크티","2022","02","2022","02"
